id,name,grade,enhancement,maximum,minimum,price,count,totalTradeCount
10056,Krea Longsword,1,13,4750000,4090000,4420000,0,9739
10056,Krea Longsword,1,16,31300000,27100000,29200000,0,910
10056,Krea Longsword,1,17,41900000,36100000,39000000,0,458
10056,Krea Longsword,1,18,98500000,85500000,92000000,0,156
10056,Krea Longsword,1,19,328000000,284000000,306000000,0,4
10056,Krea Longsword,1,20,740000000,640000000,690000000,0,0
10057,Rosar Longsword,1,0,49600,42800,46200,1,2672565
10057,Rosar Longsword,1,8,1350000,1170000,1260000,13,32738
10057,Rosar Longsword,1,11,2330000,2010000,2170000,17,17864
10057,Rosar Longsword,1,13,3600000,3100000,3350000,0,50097
10057,Rosar Longsword,1,16,31400000,27200000,29300000,3,5012
10057,Rosar Longsword,1,17,64500000,55500000,60000000,9,3199
10057,Rosar Longsword,1,18,109000000,94500000,102000000,1,1458
10057,Rosar Longsword,1,19,425000000,367000000,396000000,0,79
10057,Rosar Longsword,1,20,790000000,680000000,735000000,0,2
10071,Styd Longsword,1,0,13000,12000,12100,4,53438
10072,Ultimate Styd Longsword,2,0,15200,14100,14200,0,58468
10086,Offin Tett's Radiant Longsword,3,0,119000000,103000000,111000000,0,879
10086,Offin Tett's Radiant Longsword,3,8,170000000,148000000,159000000,0,122
10086,Offin Tett's Radiant Longsword,3,11,173000000,149000000,161000000,0,63
10086,Offin Tett's Radiant Longsword,3,13,173000000,149000000,161000000,0,21
10086,Offin Tett's Radiant Longsword,3,14,202000000,174000000,188000000,0,11
10086,Offin Tett's Radiant Longsword,3,15,295000000,255000000,275000000,0,71
10086,Offin Tett's Radiant Longsword,3,16,525000000,455000000,491000000,0,232
10086,Offin Tett's Radiant Longsword,3,17,560000000,486000000,525000000,0,88
10086,Offin Tett's Radiant Longsword,3,18,710000000,620000000,665000000,1,337
10086,Offin Tett's Radiant Longsword,3,19,1670000000,1450000000,1560000000,0,696
10086,Offin Tett's Radiant Longsword,3,20,17900000000,15500000000,16700000000,0,30
10102,Vangertz Shield,1,0,18100,16700,16900,0,755228
10102,Vangertz Shield,1,8,1500000,1300000,1400000,0,11341
10102,Vangertz Shield,1,11,2200000,1900000,2050000,0,3500
10102,Vangertz Shield,1,13,4220000,3640000,3930000,1,9232
10102,Vangertz Shield,1,16,30500000,26300000,28400000,0,3177
10102,Vangertz Shield,1,17,48800000,42000000,45400000,0,2757
10102,Vangertz Shield,1,18,88000000,76000000,82000000,0,1723
10102,Vangertz Shield,1,19,438000000,378000000,408000000,1,359
10102,Vangertz Shield,1,20,1820000000,1580000000,1700000000,0,17
10103,Axion Shield,1,0,22600,19600,21100,218,1090806
10103,Axion Shield,1,8,1460000,1260000,1360000,5,12281
10103,Axion Shield,1,11,2310000,1990000,2150000,0,3320
10103,Axion Shield,1,13,4510000,3890000,4200000,0,14375
10103,Axion Shield,1,16,34200000,29600000,31900000,0,6330
10103,Axion Shield,1,17,44100000,38100000,41100000,0,5741
10103,Axion Shield,1,18,107000000,92500000,100000000,0,3752
10103,Axion Shield,1,19,317000000,273000000,295000000,0,243
10103,Axion Shield,1,20,960000000,830000000,895000000,0,0
10105,Kite Shield,1,0,24100,22400,22500,38,452740
10105,Kite Shield,1,8,1730000,1490000,1610000,10,3941
10105,Kite Shield,1,11,2640000,2280000,2460000,0,1681
10105,Kite Shield,1,13,4860000,4200000,4530000,0,5747
10105,Kite Shield,1,16,31600000,27200000,29400000,0,1100
10105,Kite Shield,1,17,44800000,38600000,41700000,0,709
10105,Kite Shield,1,18,130000000,112000000,121000000,0,460
10105,Kite Shield,1,19,530000000,459000000,496000000,2,145
10105,Kite Shield,1,20,2940000000,2540000000,2740000000,0,6
10124,Krea Shield,1,0,27000,25200,25200,67,1074262
10124,Krea Shield,1,8,1750000,1510000,1630000,56,9159
10124,Krea Shield,1,11,2520000,2180000,2350000,3,5058
10124,Krea Shield,1,13,4540000,3920000,4230000,2,14216
10124,Krea Shield,1,16,30400000,26200000,28300000,1,1369
10124,Krea Shield,1,17,52500000,45600000,49200000,0,775
10124,Krea Shield,1,18,105000000,91000000,98000000,0,242
10124,Krea Shield,1,19,473000000,407000000,440000000,1,21
10124,Krea Shield,1,20,1870000000,1610000000,1740000000,0,0
10125,Rosar Shield,1,0,37100,32100,34600,14,682247
10125,Rosar Shield,1,8,1520000,1320000,1420000,27,8244
10125,Rosar Shield,1,11,2650000,2290000,2470000,12,4475
10125,Rosar Shield,1,13,4330000,3730000,4030000,1,10871
10125,Rosar Shield,1,16,34000000,29400000,31700000,0,2190
10125,Rosar Shield,1,17,48600000,42000000,45300000,0,1326
10125,Rosar Shield,1,18,116000000,100000000,108000000,0,476
10125,Rosar Shield,1,19,700000000,610000000,655000000,0,60
10125,Rosar Shield,1,20,3810000000,3510000000,3790000000,0,1
10138,Nouver Shield,3,0,107000000,92500000,100000000,6,8478
10138,Nouver Shield,3,8,120000000,104000000,112000000,2,1106
10138,Nouver Shield,3,11,129000000,111000000,120000000,0,525
10138,Nouver Shield,3,13,153000000,133000000,143000000,0,260
10138,Nouver Shield,3,14,216000000,186000000,201000000,0,161
10138,Nouver Shield,3,15,253000000,219000000,236000000,0,72
10138,Nouver Shield,3,16,489000000,421000000,455000000,0,1136
10138,Nouver Shield,3,17,489000000,421000000,455000000,0,1291
10138,Nouver Shield,3,18,775000000,675000000,725000000,2,3332
10138,Nouver Shield,3,19,1820000000,1580000000,1700000000,2,3635
10138,Nouver Shield,3,20,19500000000,16900000000,18200000000,4,109
10140,Kutum Shield,3,0,106000000,92500000,99500000,9,14014
10140,Kutum Shield,3,8,126000000,110000000,118000000,2,1706
10140,Kutum Shield,3,11,209000000,181000000,195000000,0,2509
10140,Kutum Shield,3,13,287000000,247000000,267000000,0,729
10140,Kutum Shield,3,14,365000000,315000000,340000000,0,381
10140,Kutum Shield,3,15,390000000,336000000,363000000,0,200
10140,Kutum Shield,3,16,545000000,472000000,510000000,2,2075
10140,Kutum Shield,3,17,605000000,525000000,565000000,5,2411
10140,Kutum Shield,3,18,780000000,680000000,730000000,10,8195
10140,Kutum Shield,3,19,2020000000,1740000000,1880000000,1,7159
10140,Kutum Shield,3,20,20300000000,17500000000,18900000000,3,160
10203,Elsh Longbow,1,0,15900,13700,14800,0,30272
10203,Elsh Longbow,1,8,3020000,2600000,2810000,0,230
10203,Elsh Longbow,1,11,6350000,5550000,5950000,0,122
10203,Elsh Longbow,1,13,12600000,11000000,11800000,0,311
10203,Elsh Longbow,1,16,36000000,31000000,33500000,0,182
10203,Elsh Longbow,1,17,48400000,41800000,45100000,0,277
10203,Elsh Longbow,1,18,106000000,92500000,99500000,0,51
10203,Elsh Longbow,1,19,338000000,292000000,315000000,0,3
10203,Elsh Longbow,1,20,740000000,640000000,690000000,0,0
10205,Azwell Longbow,1,0,19300,17500,18000,1,160715
10205,Azwell Longbow,1,8,3650000,3150000,3400000,108,31219
10205,Azwell Longbow,1,11,6850000,5950000,6400000,0,193
10205,Azwell Longbow,1,13,11800000,10200000,11000000,0,1355
10205,Azwell Longbow,1,16,29300000,25300000,27300000,0,239
10205,Azwell Longbow,1,17,37000000,32000000,34500000,0,155
10205,Azwell Longbow,1,18,84500000,73500000,79000000,0,20
10205,Azwell Longbow,1,19,344000000,296000000,320000000,0,0
10205,Azwell Longbow,1,20,740000000,640000000,690000000,0,0
10206,Ain Longbow,1,0,405000,375000,405000,1,32375
10206,Ain Longbow,1,8,2610000,2250000,2430000,0,24
10206,Ain Longbow,1,11,6050000,5250000,5650000,0,3
10206,Ain Longbow,1,13,12000000,10400000,11200000,0,11
10206,Ain Longbow,1,16,38900000,33500000,36200000,0,4
10206,Ain Longbow,1,17,65000000,56000000,60500000,0,1
10206,Ain Longbow,1,18,138000000,120000000,129000000,0,5
10206,Ain Longbow,1,19,344000000,296000000,320000000,0,0
10206,Ain Longbow,1,20,740000000,640000000,690000000,0,0
10207,Seleth Longbow,1,0,211000,183000,197000,0,36853
10207,Seleth Longbow,1,8,1960000,1700000,1830000,0,45
10207,Seleth Longbow,1,11,2840000,2460000,2650000,0,28
10207,Seleth Longbow,1,13,4990000,4310000,4650000,0,182
10207,Seleth Longbow,1,16,35100000,30300000,32700000,0,24
10207,Seleth Longbow,1,17,45400000,39200000,42300000,0,12
10207,Seleth Longbow,1,18,118000000,102000000,110000000,0,4
10207,Seleth Longbow,1,19,344000000,296000000,320000000,0,5
10207,Seleth Longbow,1,20,725000000,625000000,675000000,0,0
10209,Liverto Longbow,2,0,2030000,1750000,1890000,5,56326
10209,Liverto Longbow,2,8,7550000,6550000,7050000,0,2061
10209,Liverto Longbow,2,11,7950000,6850000,7400000,0,1085
10209,Liverto Longbow,2,13,8050000,6950000,7500000,0,481
10209,Liverto Longbow,2,14,8050000,6950000,7500000,0,374
10209,Liverto Longbow,2,15,9500000,8200000,8850000,1,6382
10209,Liverto Longbow,2,16,39700000,34300000,37000000,0,4327
10209,Liverto Longbow,2,17,51000000,44300000,47800000,0,7158
10209,Liverto Longbow,2,18,137000000,119000000,128000000,0,6566
10209,Liverto Longbow,2,19,474000000,408000000,441000000,0,556
10209,Liverto Longbow,2,20,4250000000,3670000000,3960000000,0,9
10210,Kzarka Longbow,3,0,111000000,96500000,104000000,7,8701
10210,Kzarka Longbow,3,8,115000000,99000000,107000000,0,868
10210,Kzarka Longbow,3,11,154000000,134000000,144000000,0,618
10210,Kzarka Longbow,3,13,161000000,139000000,150000000,0,376
10210,Kzarka Longbow,3,14,242000000,210000000,226000000,0,216
10210,Kzarka Longbow,3,15,308000000,266000000,287000000,0,121
10210,Kzarka Longbow,3,16,451000000,389000000,420000000,0,1615
10210,Kzarka Longbow,3,17,478000000,412000000,445000000,1,1738
10210,Kzarka Longbow,3,18,535000000,461000000,498000000,0,5901
10210,Kzarka Longbow,3,19,1580000000,1360000000,1470000000,0,2838
10210,Kzarka Longbow,3,20,18900000000,16300000000,17600000000,0,88
10212,Kalis Longbow,1,0,183000,159000,171000,15,316193
10212,Kalis Longbow,1,8,1950000,1690000,1820000,21,2682
10212,Kalis Longbow,1,11,2800000,2420000,2610000,0,1170
10212,Kalis Longbow,1,13,4850000,4190000,4520000,0,3081
10212,Kalis Longbow,1,16,27500000,23700000,25600000,0,277
10212,Kalis Longbow,1,17,49500000,42700000,46100000,0,162
10212,Kalis Longbow,1,18,96000000,83000000,89500000,0,78
10212,Kalis Longbow,1,19,333000000,287000000,310000000,0,8
10212,Kalis Longbow,1,20,740000000,640000000,690000000,0,0
10213,Bares Longbow,1,0,99000,86000,92500,15,447086
10213,Bares Longbow,1,8,1510000,1310000,1410000,15,8421
10213,Bares Longbow,1,11,2390000,2070000,2230000,8,1475
10213,Bares Longbow,1,13,3460000,2980000,3220000,1,4555
10213,Bares Longbow,1,16,30200000,26000000,28100000,0,614
10213,Bares Longbow,1,17,51500000,44700000,48300000,0,398
10213,Bares Longbow,1,18,102000000,88500000,95500000,0,155
10213,Bares Longbow,1,19,365000000,315000000,340000000,0,14
10213,Bares Longbow,1,20,740000000,640000000,690000000,0,0
10214,Yuria Longbow,1,0,73500,63500,68500,3,771087
10214,Yuria Longbow,1,8,1590000,1370000,1480000,6,7076
10214,Yuria Longbow,1,11,2540000,2200000,2370000,1,2922
10214,Yuria Longbow,1,13,4320000,3720000,4020000,2,11292
10214,Yuria Longbow,1,16,27800000,24000000,25900000,0,1381
10214,Yuria Longbow,1,17,46200000,39800000,43000000,0,729
10214,Yuria Longbow,1,18,117000000,101000000,109000000,0,301
10214,Yuria Longbow,1,19,353000000,305000000,329000000,0,20
10214,Yuria Longbow,1,20,890000000,770000000,830000000,0,0
10256,Krea Longbow,1,0,36700,34200,34200,67,361866
10256,Krea Longbow,1,8,1880000,1620000,1750000,22,2371
10256,Krea Longbow,1,11,2790000,2410000,2600000,1,1402
10256,Krea Longbow,1,13,4750000,4090000,4420000,1,7240
10256,Krea Longbow,1,16,31300000,27100000,29200000,0,706
10256,Krea Longbow,1,17,41900000,36100000,39000000,0,391
10256,Krea Longbow,1,18,98500000,85500000,92000000,0,134
10256,Krea Longbow,1,19,328000000,284000000,306000000,0,4
10256,Krea Longbow,1,20,740000000,640000000,690000000,0,0
10257,Rosar Longbow,1,0,49600,42800,46200,0,693454
10257,Rosar Longbow,1,8,1350000,1170000,1260000,3,8367
10257,Rosar Longbow,1,11,2330000,2010000,2170000,6,5051
10257,Rosar Longbow,1,13,3600000,3100000,3350000,0,17165
10257,Rosar Longbow,1,16,31400000,27200000,29300000,5,2409
10257,Rosar Longbow,1,17,64500000,55500000,60000000,1,1696
10257,Rosar Longbow,1,18,109000000,94500000,102000000,1,794
10257,Rosar Longbow,1,19,425000000,367000000,396000000,0,39
10257,Rosar Longbow,1,20,790000000,680000000,735000000,0,2
10271,Styd Longbow,1,0,13000,12000,12100,8,31757
10272,Ultimate Styd Longbow,2,0,15200,14100,14200,53,41274
10286,Offin Tett's Radiant Longbow,3,0,119000000,103000000,111000000,3,742
10286,Offin Tett's Radiant Longbow,3,8,170000000,148000000,159000000,0,112
10286,Offin Tett's Radiant Longbow,3,11,173000000,149000000,161000000,0,65
10286,Offin Tett's Radiant Longbow,3,13,173000000,149000000,161000000,0,18
10286,Offin Tett's Radiant Longbow,3,14,202000000,174000000,188000000,0,11
10286,Offin Tett's Radiant Longbow,3,15,295000000,255000000,275000000,0,42
10286,Offin Tett's Radiant Longbow,3,16,525000000,455000000,491000000,0,205
10286,Offin Tett's Radiant Longbow,3,17,560000000,486000000,525000000,2,101
10286,Offin Tett's Radiant Longbow,3,18,710000000,620000000,665000000,0,298
10286,Offin Tett's Radiant Longbow,3,19,1670000000,1450000000,1560000000,0,617
10286,Offin Tett's Radiant Longbow,3,20,17900000000,15500000000,16700000000,0,46
10303,Bronze Dagger,1,0,18100,16700,16900,28,1354420
10303,Bronze Dagger,1,8,1500000,1300000,1400000,23,17377
10303,Bronze Dagger,1,11,2200000,1900000,2050000,5,5137
10303,Bronze Dagger,1,13,4220000,3640000,3930000,1,21971
10303,Bronze Dagger,1,16,30500000,26300000,28400000,0,2889
10303,Bronze Dagger,1,17,48800000,42000000,45400000,0,1665
10303,Bronze Dagger,1,18,88000000,76000000,82000000,1,873
10303,Bronze Dagger,1,19,438000000,378000000,408000000,1,220
10303,Bronze Dagger,1,20,1820000000,1580000000,1700000000,0,35
10304,Steel Dagger,1,0,22600,19600,21100,29,2269865
10304,Steel Dagger,1,8,1460000,1260000,1360000,7,18558
10304,Steel Dagger,1,11,2310000,1990000,2150000,1,10280
10304,Steel Dagger,1,13,4510000,3890000,4200000,1,34969
10304,Steel Dagger,1,16,34200000,29600000,31900000,3,9917
10304,Steel Dagger,1,17,44100000,38100000,41100000,0,8917
10304,Steel Dagger,1,18,107000000,92500000,100000000,4,7899
10304,Steel Dagger,1,19,317000000,273000000,295000000,0,516
10304,Steel Dagger,1,20,960000000,830000000,895000000,0,14
10305,Parrying Dagger,1,0,24100,22400,22500,17,580254
10305,Parrying Dagger,1,8,1730000,1490000,1610000,11,4891
10305,Parrying Dagger,1,11,2640000,2280000,2460000,2,432
10305,Parrying Dagger,1,13,4860000,4200000,4530000,1,3394
10305,Parrying Dagger,1,16,31600000,27200000,29400000,0,1533
10305,Parrying Dagger,1,17,44800000,38600000,41700000,0,673
10305,Parrying Dagger,1,18,130000000,112000000,121000000,0,517
10305,Parrying Dagger,1,19,530000000,459000000,496000000,0,469
10305,Parrying Dagger,1,20,2940000000,2540000000,2740000000,1,148
10324,Krea Dagger,1,0,27000,25200,25200,34,572878
10324,Krea Dagger,1,8,1750000,1510000,1630000,20,4689
10324,Krea Dagger,1,11,2520000,2180000,2350000,9,2579
10324,Krea Dagger,1,13,4540000,3920000,4230000,1,8849
10324,Krea Dagger,1,16,30400000,26200000,28300000,0,710
10324,Krea Dagger,1,17,52500000,45600000,49200000,0,370
10324,Krea Dagger,1,18,105000000,91000000,98000000,0,119
10324,Krea Dagger,1,19,473000000,407000000,440000000,0,14
10324,Krea Dagger,1,20,1870000000,1610000000,1740000000,0,1
10325,Rosar Dagger,1,0,37100,32100,34600,16,518425
10325,Rosar Dagger,1,8,1520000,1320000,1420000,18,5130
10325,Rosar Dagger,1,11,2650000,2290000,2470000,5,2930
10325,Rosar Dagger,1,13,4330000,3730000,4030000,0,9458
10325,Rosar Dagger,1,16,34000000,29400000,31700000,3,1751
10325,Rosar Dagger,1,17,48600000,42000000,45300000,0,953
10325,Rosar Dagger,1,18,116000000,100000000,108000000,0,455
10325,Rosar Dagger,1,19,700000000,610000000,655000000,2,61
10325,Rosar Dagger,1,20,3810000000,3510000000,3790000000,1,6
10338,Nouver Dagger,3,0,107000000,92500000,100000000,11,13559
10338,Nouver Dagger,3,8,120000000,104000000,112000000,4,1163
10338,Nouver Dagger,3,11,129000000,111000000,120000000,0,764
10338,Nouver Dagger,3,13,153000000,133000000,143000000,0,434
10338,Nouver Dagger,3,14,216000000,186000000,201000000,0,287
10338,Nouver Dagger,3,15,253000000,219000000,236000000,0,172
10338,Nouver Dagger,3,16,489000000,421000000,455000000,1,2086
10338,Nouver Dagger,3,17,489000000,421000000,455000000,2,1674
10338,Nouver Dagger,3,18,775000000,675000000,725000000,6,6012
10338,Nouver Dagger,3,19,1820000000,1580000000,1700000000,0,4886
10338,Nouver Dagger,3,20,19500000000,16900000000,18200000000,1,167
10340,Kutum Dagger,3,0,106000000,92500000,99500000,6,14475
10340,Kutum Dagger,3,8,126000000,110000000,118000000,2,1432
10340,Kutum Dagger,3,11,209000000,181000000,195000000,1,946
10340,Kutum Dagger,3,13,287000000,247000000,267000000,0,523
10340,Kutum Dagger,3,14,365000000,315000000,340000000,0,377
10340,Kutum Dagger,3,15,390000000,336000000,363000000,0,188
10340,Kutum Dagger,3,16,545000000,472000000,510000000,3,2408
10340,Kutum Dagger,3,17,605000000,525000000,565000000,1,2414
10340,Kutum Dagger,3,18,780000000,680000000,730000000,1,8477
10340,Kutum Dagger,3,19,2020000000,1740000000,1880000000,0,7171
10340,Kutum Dagger,3,20,20300000000,17500000000,18900000000,3,188
10403,Elsh Amulet,1,0,15900,13700,14800,0,43378
10403,Elsh Amulet,1,8,3020000,2600000,2810000,0,483
10403,Elsh Amulet,1,11,6350000,5550000,5950000,0,183
10403,Elsh Amulet,1,13,12600000,11000000,11800000,0,630
10403,Elsh Amulet,1,16,36000000,31000000,33500000,0,286
10403,Elsh Amulet,1,17,48400000,41800000,45100000,0,300
10403,Elsh Amulet,1,18,106000000,92500000,99500000,0,193
10403,Elsh Amulet,1,19,338000000,292000000,315000000,0,17
10403,Elsh Amulet,1,20,740000000,640000000,690000000,0,0
10405,Azwell Amulet,1,0,19300,17500,18000,2,153445
10405,Azwell Amulet,1,8,3650000,3150000,3400000,1,884
10405,Azwell Amulet,1,11,6850000,5950000,6400000,0,308
10405,Azwell Amulet,1,13,11800000,10200000,11000000,0,2164
10405,Azwell Amulet,1,16,29300000,25300000,27300000,0,282
10405,Azwell Amulet,1,17,37000000,32000000,34500000,0,79
10405,Azwell Amulet,1,18,84500000,73500000,79000000,0,23
10405,Azwell Amulet,1,19,344000000,296000000,320000000,0,6
10405,Azwell Amulet,1,20,740000000,640000000,690000000,0,0
10406,Ain Amulet,1,0,405000,375000,405000,0,30939
10406,Ain Amulet,1,8,2610000,2250000,2430000,0,13
10406,Ain Amulet,1,11,6050000,5250000,5650000,0,3
10406,Ain Amulet,1,13,12000000,10400000,11200000,0,11
10406,Ain Amulet,1,16,38900000,33500000,36200000,0,3
10406,Ain Amulet,1,17,65000000,56000000,60500000,0,1
10406,Ain Amulet,1,18,138000000,120000000,129000000,0,0
10406,Ain Amulet,1,19,344000000,296000000,320000000,0,0
10406,Ain Amulet,1,20,740000000,640000000,690000000,0,0
10407,Seleth Amulet,1,0,211000,183000,197000,0,168931
10407,Seleth Amulet,1,8,1960000,1700000,1830000,1,500
10407,Seleth Amulet,1,11,2840000,2460000,2650000,0,67
10407,Seleth Amulet,1,13,4990000,4310000,4650000,0,728
10407,Seleth Amulet,1,16,35100000,30300000,32700000,0,89
10407,Seleth Amulet,1,17,45400000,39200000,42300000,0,48
10407,Seleth Amulet,1,18,118000000,102000000,110000000,0,12
10407,Seleth Amulet,1,19,344000000,296000000,320000000,0,8
10407,Seleth Amulet,1,20,725000000,625000000,675000000,0,0
10409,Liverto Amulet,2,0,2030000,1750000,1890000,0,62815
10409,Liverto Amulet,2,8,7550000,6550000,7050000,0,1755
10409,Liverto Amulet,2,11,7950000,6850000,7400000,0,973
10409,Liverto Amulet,2,13,8050000,6950000,7500000,0,505
10409,Liverto Amulet,2,14,8050000,6950000,7500000,0,384
10409,Liverto Amulet,2,15,9500000,8200000,8850000,3,12769
10409,Liverto Amulet,2,16,39700000,34300000,37000000,0,4333
10409,Liverto Amulet,2,17,51000000,44300000,47800000,0,7546
10409,Liverto Amulet,2,18,137000000,119000000,128000000,0,7211
10409,Liverto Amulet,2,19,474000000,408000000,441000000,0,375
10409,Liverto Amulet,2,20,4250000000,3670000000,3960000000,0,2
10410,Kzarka Amulet,3,0,111000000,96500000,104000000,7,11416
10410,Kzarka Amulet,3,8,115000000,99000000,107000000,3,1057
10410,Kzarka Amulet,3,11,154000000,134000000,144000000,0,810
10410,Kzarka Amulet,3,13,161000000,139000000,150000000,0,403
10410,Kzarka Amulet,3,14,242000000,210000000,226000000,0,349
10410,Kzarka Amulet,3,15,308000000,266000000,287000000,0,166
10410,Kzarka Amulet,3,16,451000000,389000000,420000000,1,2042
10410,Kzarka Amulet,3,17,478000000,412000000,445000000,1,2301
10410,Kzarka Amulet,3,18,535000000,461000000,498000000,0,6836
10410,Kzarka Amulet,3,19,1580000000,1360000000,1470000000,1,4124
10410,Kzarka Amulet,3,20,18900000000,16300000000,17600000000,0,167
10412,Kalis Amulet,1,0,183000,159000,171000,16,248777
10412,Kalis Amulet,1,8,1950000,1690000,1820000,12,2332
